sensor_id,machine_id,value,unit,is_anomaly,threshold_exceeded,recorded_at
SN018,M018,20.0441,A,False,False,2024-06-19T18:35:45
SN039,M039,35.0,°C,False,False,2024-04-02T23:30:48
SN064,M014,6.7632,mm/s,False,False,2024-10-22T13:49:20
SN131,M031,7.5631,A,False,False,2024-06-04T09:56:43
SN037,M037,43.0075,A,False,False,2024-09-29T00:11:33
SN124,M024,2.0574,A,False,False,2024-09-21T14:21:27
SN085,M035,3.0516,mm/s,False,False,2024-06-14T04:17:31
SN110,M010,6.8942,mm/s,False,False,2024-03-21T18:51:48
SN002,M002,70.8521,%,False,False,2024-01-03T12:12:44
SN039,M039,40.7141,°C,False,False,2024-03-02T04:50:52
SN119,M019,7.4086,bar,False,False,2024-06-15T23:52:01
SN144,M044,33.4852,°C,False,False,2024-05-02T23:26:45
SN018,M018,38.5228,A,False,False,2024-10-02T18:48:06
SN016,M016,1.4339,mm/s,False,False,2024-07-20T02:47:43
SN095,M045,20.2573,A,False,False,2024-04-02T15:28:36
SN002,M002,50.5961,%,False,False,2024-03-14T23:03:40
SN002,M002,56.9618,%,False,False,2024-07-02T06:26:22
SN033,M033,9.603,mm/s,False,False,2024-09-05T03:03:34
SN117,M017,2.5509,mm/s,False,False,2024-12-01T22:39:22
SN043,M043,9.0443,mm/s,False,False,2024-07-01T04:43:37
SN117,M017,10.8314,mm/s,False,False,2024-02-15T00:45:58
SN031,M031,23.81,A,False,False,2024-02-24T10:50:18
SN082,M032,7.2261,bar,False,False,2024-09-10T09:29:28
SN130,M030,2.262,mm/s,False,False,2024-10-30T00:17:47
SN016,M016,14.7444,mm/s,True,True,2024-02-26T20:47:50
SN019,M019,52.6279,A,True,True,2024-11-29T00:56:26
SN072,M022,3.3653,mm/s,False,False,2024-04-22T17:29:17
SN126,M026,1931.7599,RPM,False,False,2024-01-21T03:04:54
SN090,M040,51.6646,%,False,False,2024-11-15T02:20:25
SN115,M015,1.0709,mm/s,False,False,2024-08-28T09:54:15
SN110,M010,7.7276,mm/s,False,False,2024-08-14T05:53:31
SN122,M022,17.3263,A,False,False,2024-08-24T20:48:34
SN112,M012,1136.4687,RPM,False,False,2024-10-25T21:47:59
SN117,M017,0.4639,mm/s,False,False,2024-08-24T16:01:10
SN097,M047,11.1401,A,False,False,2024-04-21T16:21:57
SN069,M019,11.6145,bar,True,True,2024-05-22T09:23:01
SN039,M039,70.0653,°C,False,False,2024-04-19T08:13:34
SN036,M036,18.0434,A,False,False,2024-10-03T18:20:47
SN094,M044,1307.8452,RPM,False,False,2024-03-18T18:50:42
SN047,M047,1.006,mm/s,False,False,2024-01-30T11:48:03
SN067,M017,6.302,bar,False,False,2024-01-06T03:49:37
SN118,M018,14.1535,mm/s,True,True,2024-07-04T17:31:36
SN063,M013,69.9282,%,False,False,2024-05-09T22:27:51
SN127,M027,6.6889,mm/s,False,False,2024-02-02T02:02:13
SN085,M035,14.1778,mm/s,True,True,2024-01-18T00:46:10
SN018,M018,39.3682,A,False,False,2024-02-28T19:04:34
SN108,M008,13.6308,mm/s,True,True,2024-02-22T06:05:59
SN103,M003,1629.6887,RPM,False,False,2024-03-22T03:24:52
SN067,M017,8.7327,bar,False,False,2024-08-20T04:35:01
SN117,M017,10.4711,mm/s,False,False,2024-03-19T22:58:07
SN057,M007,24.111,A,False,False,2024-10-04T04:26:44
SN053,M003,74.3367,°C,False,False,2024-08-21T01:33:06
SN048,M048,54.6551,°C,False,False,2024-07-02T07:17:59
SN146,M046,36.5158,%,False,False,2024-04-04T03:56:48
SN130,M030,11.2284,mm/s,False,False,2024-05-30T10:15:27
SN073,M023,11.4031,A,False,False,2024-03-01T11:50:50
SN006,M006,261.1148,RPM,False,False,2024-07-11T04:23:04
SN036,M036,19.3642,A,False,False,2024-05-21T16:48:30
SN038,M038,6.7444,A,False,False,2024-06-01T13:35:03
SN138,M038,72.1424,°C,False,False,2024-08-18T00:07:12
SN043,M043,5.6779,mm/s,False,False,2024-02-19T22:02:22
SN075,M025,108.5845,%,True,True,2024-09-24T15:51:59
SN037,M037,55.4979,A,True,True,2024-01-20T06:34:49
SN023,M023,7.3434,bar,False,False,2024-11-02T18:30:06
SN005,M005,27.9883,A,False,False,2024-08-05T06:42:57
SN087,M037,2348.1193,RPM,False,False,2024-07-11T10:27:44
SN030,M030,7.4294,mm/s,False,False,2024-10-10T08:40:25
SN015,M015,6.9166,bar,False,False,2024-03-17T22:52:05
SN061,M011,47.563,%,False,False,2024-09-11T13:16:49
SN056,M006,7.0585,bar,False,False,2024-11-19T08:27:01
SN052,M002,1.76,bar,False,False,2024-01-23T14:34:44
SN015,M015,6.0093,bar,False,False,2024-07-23T09:41:21
SN061,M011,49.0406,%,False,False,2024-02-14T06:09:57
SN001,M001,38.8156,°C,False,False,2024-11-15T23:46:03
SN137,M037,8.2408,A,False,False,2024-09-06T23:41:33
SN060,M010,10.851,mm/s,False,False,2024-01-26T00:53:39
SN086,M036,81.7878,%,False,False,2024-10-20T14:24:49
SN047,M047,0.5765,mm/s,False,False,2024-10-14T05:31:33
SN059,M009,54.0189,A,True,True,2024-03-26T16:22:29
SN114,M014,25.7981,%,False,False,2024-10-26T03:51:03
SN107,M007,1521.3003,RPM,False,False,2024-09-06T14:22:19
SN007,M007,38.5118,A,False,False,2024-02-24T11:58:31
SN036,M036,20.3817,A,False,False,2024-01-26T22:25:59
SN090,M040,76.6717,%,False,False,2024-08-10T04:09:31
SN078,M028,78.5655,%,False,False,2024-04-09T14:08:37
SN118,M018,9.9387,mm/s,False,False,2024-12-19T22:29:46
SN057,M007,39.3399,A,False,False,2024-02-04T06:48:02
SN010,M010,64.5977,%,False,False,2024-03-23T08:49:51
SN063,M013,104.4865,%,True,True,2024-07-12T02:11:24
SN052,M002,6.2592,bar,False,False,2024-04-22T17:00:30
SN036,M036,27.7652,A,False,False,2024-02-18T11:08:44
SN079,M029,1203.2436,RPM,False,False,2024-03-31T09:40:18
SN122,M022,34.8387,A,False,False,2024-05-18T05:57:28
SN008,M008,295.9606,RPM,False,False,2024-11-11T11:07:59
SN125,M025,61.9223,°C,False,False,2024-02-08T04:09:46
SN131,M031,18.9111,A,False,False,2024-12-14T17:25:32
SN033,M033,6.1867,mm/s,False,False,2024-03-25T04:12:01
SN105,M005,4.6758,bar,False,False,2024-07-23T06:20:43
SN092,M042,106.8843,%,True,True,2024-06-02T23:45:43
SN042,M042,44.3922,°C,False,False,2024-08-17T23:00:02
SN041,M041,46.2595,°C,False,False,2024-06-21T09:00:42
SN132,M032,1467.4043,RPM,False,False,2024-08-09T07:37:44
SN050,M050,4.5267,mm/s,False,False,2024-06-02T11:17:02
SN084,M034,1568.3463,RPM,False,False,2024-09-05T20:54:40
SN138,M038,20.0411,°C,False,False,2024-04-23T04:21:39
SN149,M049,69.1117,°C,False,False,2024-08-07T15:46:46
SN138,M038,39.6501,°C,False,False,2024-08-29T17:59:53
SN123,M023,7.234,A,False,False,2024-05-05T07:55:54
SN127,M027,0.2843,mm/s,False,False,2024-11-21T16:21:41
SN049,M049,17.5445,A,False,False,2024-10-15T04:25:35
SN137,M037,51.3373,A,True,True,2024-01-29T03:11:17
SN075,M025,48.8735,%,False,False,2024-12-12T09:29:54
SN100,M050,6.2864,mm/s,False,False,2024-03-14T04:40:37
SN147,M047,73.9042,%,False,False,2024-08-17T05:21:15
SN091,M041,41.3183,°C,False,False,2024-02-06T01:04:32
SN137,M037,3.8132,A,False,False,2024-02-14T07:57:43
SN079,M029,112.2267,RPM,False,False,2024-12-05T01:17:56
SN093,M043,0.2072,A,False,False,2024-08-22T08:44:21
SN048,M048,56.1077,°C,False,False,2024-09-05T00:09:17
SN047,M047,5.0981,mm/s,False,False,2024-11-20T09:17:12
SN126,M026,1319.7083,RPM,False,False,2024-01-20T08:04:17
SN060,M010,8.8229,mm/s,False,False,2024-08-16T23:56:30
SN051,M001,93.9047,%,True,True,2024-12-06T15:59:22
SN039,M039,20.8015,°C,False,False,2024-09-07T00:08:51
SN130,M030,7.1314,mm/s,False,False,2024-07-10T14:53:32
SN071,M021,2149.5706,RPM,False,False,2024-01-09T21:58:53
SN103,M003,1712.0712,RPM,False,False,2024-02-27T22:58:11
SN047,M047,9.7012,mm/s,False,False,2024-06-07T11:31:41
SN054,M004,6.3889,bar,False,False,2024-01-07T02:07:22
SN099,M049,22.741,%,False,False,2024-10-30T21:02:48
SN128,M028,56.4669,RPM,False,False,2024-02-22T20:33:28
SN067,M017,8.6899,bar,False,False,2024-09-09T21:42:03
SN109,M009,65.9646,%,False,False,2024-08-11T00:05:49
SN116,M016,50.7571,%,False,False,2024-11-03T19:36:51
SN074,M024,7.9491,mm/s,False,False,2024-05-06T20:25:36
SN127,M027,7.8703,mm/s,False,False,2024-11-09T07:32:40
SN071,M021,2696.2057,RPM,False,False,2024-08-20T01:40:37
SN095,M045,32.2187,A,False,False,2024-12-18T18:07:47
SN127,M027,8.2121,mm/s,False,False,2024-07-29T18:47:53
SN127,M027,4.1255,mm/s,False,False,2024-04-28T00:49:21
SN065,M015,10.3963,A,False,False,2024-05-08T06:40:42
SN017,M017,7.4706,mm/s,False,False,2024-12-14T02:20:24
SN141,M041,31.4764,A,False,False,2024-06-11T15:48:26
SN091,M041,51.2324,°C,False,False,2024-09-15T17:57:58
SN069,M019,7.6857,bar,False,False,2024-08-06T02:09:32
SN059,M009,44.0244,A,False,False,2024-09-11T08:14:31
SN141,M041,29.9241,A,False,False,2024-11-27T22:09:27
SN107,M007,615.1278,RPM,False,False,2024-06-01T02:19:18
SN077,M027,11.416,A,False,False,2024-01-12T09:04:55
SN118,M018,5.9796,mm/s,False,False,2024-01-02T18:38:45
SN131,M031,13.8096,A,False,False,2024-03-02T18:37:19
SN105,M005,6.1857,bar,False,False,2024-03-25T20:02:12
SN065,M015,41.3852,A,False,False,2024-10-10T00:54:36
SN111,M011,61.9484,°C,False,False,2024-12-02T12:33:26
SN138,M038,87.1649,°C,True,True,2024-10-08T04:43:32
SN079,M029,169.7841,RPM,False,False,2024-10-06T21:41:58
SN009,M009,1516.2333,RPM,False,False,2024-06-04T16:35:38
SN119,M019,7.9932,bar,False,False,2024-01-20T20:37:40
SN118,M018,1.9633,mm/s,False,False,2024-10-21T10:32:50
SN051,M001,65.6498,%,False,False,2024-06-22T12:49:07
SN059,M009,23.2761,A,False,False,2024-02-25T02:24:12
SN081,M031,71.6447,%,False,False,2024-05-14T02:59:05
SN002,M002,80.6121,%,False,False,2024-01-25T15:15:46
SN108,M008,6.3737,mm/s,False,False,2024-05-16T09:05:12
SN029,M029,64.3163,%,False,False,2024-09-24T15:08:07
SN002,M002,42.499,%,False,False,2024-09-12T12:23:09
SN048,M048,25.7235,°C,False,False,2024-03-22T10:42:39
SN088,M038,23.9324,°C,False,False,2024-12-18T23:08:57
SN119,M019,7.5601,bar,False,False,2024-09-23T16:10:39
SN060,M010,8.5568,mm/s,False,False,2024-08-28T22:55:29
SN085,M035,9.0914,mm/s,False,False,2024-10-08T12:24:11
SN026,M026,11.3525,A,False,False,2024-05-16T22:24:12
SN148,M048,112.3708,%,True,True,2024-03-05T19:20:22
SN103,M003,2522.0199,RPM,False,False,2024-11-13T08:03:51
SN068,M018,4.6901,bar,False,False,2024-09-19T09:27:30
SN098,M048,38.2909,A,False,False,2024-05-13T13:48:33
SN029,M029,54.294,%,False,False,2024-07-11T14:13:04
SN058,M008,5.7091,bar,False,False,2024-09-19T21:08:16
SN090,M040,42.4155,%,False,False,2024-02-01T03:57:23
SN067,M017,4.6668,bar,False,False,2024-01-16T21:56:26
SN021,M021,923.91,RPM,False,False,2024-01-31T10:40:14
SN123,M023,43.8501,A,False,False,2024-05-13T14:29:56
SN092,M042,64.8192,%,False,False,2024-09-24T10:34:09
SN117,M017,10.5314,mm/s,False,False,2024-06-11T06:54:53
SN035,M035,25.8313,A,False,False,2024-02-11T19:24:13
SN107,M007,705.2346,RPM,False,False,2024-04-07T03:50:40
SN099,M049,75.2454,%,False,False,2024-11-24T11:57:00
SN023,M023,8.0589,bar,False,False,2024-05-25T11:04:32
SN109,M009,69.9435,%,False,False,2024-10-17T04:04:09
SN043,M043,2.9335,mm/s,False,False,2024-02-09T10:04:57
SN045,M045,1.2444,bar,False,False,2024-04-10T00:26:00
SN135,M035,79.2742,°C,False,False,2024-09-11T09:04:04
SN114,M014,20.9246,%,False,False,2024-08-29T08:12:20
SN016,M016,2.6681,mm/s,False,False,2024-08-22T09:05:46
SN111,M011,67.9986,°C,False,False,2024-04-01T05:09:35
SN087,M037,1242.1058,RPM,False,False,2024-07-10T21:04:59
SN016,M016,0.3703,mm/s,False,False,2024-05-08T03:10:18
SN139,M039,69.869,°C,False,False,2024-12-21T02:38:05
SN108,M008,7.7144,mm/s,False,False,2024-02-08T19:40:41
SN045,M045,2.8302,bar,False,False,2024-10-30T13:27:21
SN059,M009,25.2232,A,False,False,2024-08-03T22:47:37
SN136,M036,40.2118,%,False,False,2024-05-13T15:46:09
SN024,M024,30.8851,A,False,False,2024-01-23T04:59:47
SN038,M038,38.7557,A,False,False,2024-06-04T15:08:51
SN077,M027,40.8035,A,False,False,2024-02-26T05:11:35
SN142,M042,2058.7026,RPM,False,False,2024-02-11T13:56:11
SN064,M014,5.3737,mm/s,False,False,2024-10-24T21:58:15
SN095,M045,22.1615,A,False,False,2024-08-23T11:51:27
SN017,M017,3.7761,mm/s,False,False,2024-08-17T07:34:48
SN007,M007,29.8638,A,False,False,2024-03-16T08:58:48
SN022,M022,2015.6567,RPM,False,False,2024-09-08T05:30:53
SN077,M027,41.9393,A,False,False,2024-05-24T16:03:53
SN058,M008,1.7187,bar,False,False,2024-01-15T19:26:29
SN041,M041,55.5543,°C,False,False,2024-07-06T19:53:24
SN031,M031,5.0921,A,False,False,2024-01-07T03:15:48
SN105,M005,5.9686,bar,False,False,2024-09-18T10:10:51
SN120,M020,4.444,mm/s,False,False,2024-10-30T19:11:05
SN087,M037,2592.6506,RPM,False,False,2024-03-23T23:10:15
SN042,M042,71.1426,°C,False,False,2024-02-24T20:35:17
SN022,M022,2083.7897,RPM,False,False,2024-07-08T23:24:41
SN059,M009,7.3919,A,False,False,2024-02-08T00:57:44
SN141,M041,26.942,A,False,False,2024-01-30T07:51:36
SN083,M033,7.7451,mm/s,False,False,2024-06-17T23:53:13
SN124,M024,1.278,A,False,False,2024-02-23T04:05:03
SN145,M045,5.1439,mm/s,False,False,2024-01-01T09:07:23
SN114,M014,42.6798,%,False,False,2024-08-19T00:28:03
SN021,M021,560.0157,RPM,False,False,2024-04-08T18:12:22
SN071,M021,29.504,RPM,False,False,2024-03-09T23:10:50
SN002,M002,62.3262,%,False,False,2024-10-15T07:40:52
SN134,M034,23.4824,A,False,False,2024-08-26T00:48:29
SN009,M009,2122.6119,RPM,False,False,2024-04-30T06:24:49
SN089,M039,2.4459,bar,False,False,2024-05-02T19:16:32
SN129,M029,69.8607,%,False,False,2024-01-19T08:13:25
SN061,M011,23.1128,%,False,False,2024-01-04T07:18:28
SN053,M003,61.6043,°C,False,False,2024-06-27T08:24:37
SN090,M040,24.5069,%,False,False,2024-10-03T02:50:43
SN038,M038,20.1383,A,False,False,2024-07-15T02:50:06
SN025,M025,3673.1794,RPM,True,True,2024-11-18T09:08:05
SN141,M041,21.2043,A,False,False,2024-01-28T20:01:18
SN013,M013,3.6654,bar,False,False,2024-04-04T15:18:10
SN063,M013,23.937,%,False,False,2024-07-30T20:21:16
SN080,M030,20.1914,%,False,False,2024-04-01T06:33:29
SN138,M038,30.2703,°C,False,False,2024-11-05T04:08:09
SN061,M011,70.4971,%,False,False,2024-10-14T11:27:46
SN051,M001,25.0302,%,False,False,2024-10-19T03:34:47
SN100,M050,8.2498,mm/s,False,False,2024-09-04T10:54:01
SN106,M006,8.1493,bar,False,False,2024-04-02T06:12:38
SN138,M038,60.5545,°C,False,False,2024-02-03T09:08:47
SN123,M023,35.0683,A,False,False,2024-08-21T02:34:26
SN004,M004,50.9996,°C,False,False,2024-10-01T08:24:45
SN079,M029,1220.9704,RPM,False,False,2024-03-12T12:44:58
SN012,M012,3303.9758,RPM,True,True,2024-02-01T09:02:26
SN066,M016,284.211,RPM,False,False,2024-01-20T13:20:03
SN122,M022,21.6957,A,False,False,2024-06-17T10:23:31
SN062,M012,1040.774,RPM,False,False,2024-11-04T11:11:55
SN008,M008,1913.1818,RPM,False,False,2024-11-21T10:15:31
SN083,M033,2.4703,mm/s,False,False,2024-01-03T11:50:11
SN136,M036,70.091,%,False,False,2024-12-08T14:15:24
SN150,M050,7.0933,mm/s,False,False,2024-11-06T03:00:08
SN078,M028,81.2255,%,False,False,2024-06-12T05:37:35
SN121,M021,1126.9695,RPM,False,False,2024-05-11T10:24:37
SN100,M050,6.8405,mm/s,False,False,2024-06-25T03:06:30
SN110,M010,2.6941,mm/s,False,False,2024-06-22T06:23:36
SN030,M030,7.7033,mm/s,False,False,2024-07-13T08:46:25
SN107,M007,2412.4034,RPM,False,False,2024-04-03T09:47:13
SN150,M050,1.2147,mm/s,False,False,2024-10-15T05:40:03
SN103,M003,1087.7959,RPM,False,False,2024-10-28T12:12:42
SN113,M013,10.7155,mm/s,False,False,2024-05-24T13:40:14
SN094,M044,1307.4842,RPM,False,False,2024-03-16T23:05:52
SN140,M040,51.8787,°C,False,False,2024-10-17T06:38:35
SN074,M024,0.5305,mm/s,False,False,2024-10-10T06:51:38
SN036,M036,31.1256,A,False,False,2024-10-05T14:32:29
SN074,M024,10.9601,mm/s,False,False,2024-04-27T06:09:12
SN077,M027,42.073,A,False,False,2024-03-09T07:35:18
SN127,M027,8.2937,mm/s,False,False,2024-01-01T07:54:30
SN076,M026,26.7098,°C,False,False,2024-11-08T20:08:23
SN118,M018,1.1031,mm/s,False,False,2024-04-25T19:20:05
SN045,M045,1.8693,bar,False,False,2024-03-13T01:37:36
SN076,M026,26.8462,°C,False,False,2024-06-03T02:16:38
SN137,M037,9.8424,A,False,False,2024-12-24T11:44:45
SN107,M007,77.5575,RPM,False,False,2024-04-07T04:31:01
SN100,M050,6.1406,mm/s,False,False,2024-08-07T13:41:30
SN100,M050,10.2873,mm/s,False,False,2024-12-26T00:00:41
SN006,M006,1570.9385,RPM,False,False,2024-10-29T16:37:29
SN060,M010,13.0081,mm/s,True,True,2024-03-26T09:31:01
SN125,M025,75.9224,°C,False,False,2024-03-29T11:35:52
SN103,M003,1966.7715,RPM,False,False,2024-01-31T14:04:37
SN089,M039,2.5396,bar,False,False,2024-02-26T07:11:20
SN030,M030,1.9114,mm/s,False,False,2024-12-29T03:13:29
SN015,M015,6.0856,bar,False,False,2024-04-18T19:16:34
SN017,M017,12.9693,mm/s,True,True,2024-05-26T11:00:59
SN038,M038,3.8929,A,False,False,2024-06-24T09:48:02
SN044,M044,447.1028,RPM,False,False,2024-07-05T08:11:34
SN032,M032,21.2407,°C,False,False,2024-07-27T08:17:45
SN030,M030,6.6506,mm/s,False,False,2024-06-04T12:43:50
SN014,M014,5.0839,bar,False,False,2024-09-19T23:27:02
SN115,M015,8.3117,mm/s,False,False,2024-11-20T20:50:57
SN134,M034,39.55,A,False,False,2024-07-04T06:33:41
SN073,M023,21.3178,A,False,False,2024-08-21T02:53:53
SN015,M015,8.9038,bar,False,False,2024-02-22T08:37:51
SN028,M028,27.2298,%,False,False,2024-07-31T03:44:51
SN105,M005,9.3967,bar,False,False,2024-05-18T05:39:30
SN133,M033,26.2624,A,False,False,2024-07-26T14:14:50
SN027,M027,42.3408,A,False,False,2024-01-04T15:44:13
SN111,M011,32.834,°C,False,False,2024-11-06T23:53:29
SN081,M031,35.9331,%,False,False,2024-06-07T10:13:34
SN052,M002,2.4294,bar,False,False,2024-06-28T00:48:57
SN094,M044,1278.5993,RPM,False,False,2024-03-10T03:09:33
SN107,M007,1700.5479,RPM,False,False,2024-08-24T10:26:59
SN106,M006,8.7678,bar,False,False,2024-07-15T22:40:08
SN019,M019,39.8611,A,False,False,2024-03-23T01:04:40
SN135,M035,63.1645,°C,False,False,2024-09-08T18:19:00
SN149,M049,23.2533,°C,False,False,2024-07-24T23:41:53
SN043,M043,1.2976,mm/s,False,False,2024-03-21T11:04:17
SN004,M004,45.8806,°C,False,False,2024-07-10T18:05:55
SN090,M040,64.754,%,False,False,2024-03-07T16:44:16
SN030,M030,9.1482,mm/s,False,False,2024-09-25T09:04:54
SN050,M050,1.3741,mm/s,False,False,2024-11-21T06:47:53
SN062,M012,1749.6727,RPM,False,False,2024-07-23T14:54:33
SN085,M035,0.4176,mm/s,False,False,2024-11-25T06:51:30
SN012,M012,1715.8462,RPM,False,False,2024-01-22T20:35:21
SN063,M013,30.6989,%,False,False,2024-05-18T17:52:40
SN076,M026,67.1739,°C,False,False,2024-07-14T13:09:59
SN058,M008,4.5793,bar,False,False,2024-11-14T14:01:10
SN061,M011,80.068,%,False,False,2024-07-31T21:12:34
SN032,M032,71.6746,°C,False,False,2024-10-11T11:33:41
SN056,M006,2.3101,bar,False,False,2024-12-19T17:02:53
SN083,M033,10.1685,mm/s,False,False,2024-02-11T02:30:47
SN113,M013,0.795,mm/s,False,False,2024-08-21T02:15:32
SN048,M048,73.4955,°C,False,False,2024-01-26T22:19:51
SN066,M016,2472.792,RPM,False,False,2024-12-14T18:14:56
SN046,M046,302.937,RPM,False,False,2024-09-30T02:26:20
SN047,M047,4.6263,mm/s,False,False,2024-01-15T11:52:20
SN032,M032,44.0063,°C,False,False,2024-08-09T22:17:03
SN067,M017,1.8302,bar,False,False,2024-03-21T17:51:14
SN143,M043,11.1033,A,False,False,2024-05-01T22:14:16
SN100,M050,0.601,mm/s,False,False,2024-04-04T02:58:20
SN003,M003,2282.7922,RPM,False,False,2024-08-20T04:02:49
SN103,M003,2100.1034,RPM,False,False,2024-10-28T01:06:31
SN012,M012,1221.6497,RPM,False,False,2024-09-13T22:34:33
SN079,M029,2246.5408,RPM,False,False,2024-07-28T02:03:32
SN119,M019,3.3593,bar,False,False,2024-10-10T06:18:44
SN009,M009,2135.3862,RPM,False,False,2024-08-23T02:17:11
SN046,M046,1313.5714,RPM,False,False,2024-09-04T00:25:35
SN049,M049,44.9211,A,False,False,2024-12-25T12:25:20
SN024,M024,24.1406,A,False,False,2024-01-26T20:13:17
SN053,M003,57.7683,°C,False,False,2024-03-15T14:35:24
SN110,M010,5.4517,mm/s,False,False,2024-02-22T20:24:29
SN031,M031,10.7522,A,False,False,2024-04-24T01:48:06
SN003,M003,513.7401,RPM,False,False,2024-02-21T11:57:35
SN044,M044,2094.6796,RPM,False,False,2024-04-15T00:03:26
SN025,M025,1496.8501,RPM,False,False,2024-11-03T13:09:38
SN059,M009,2.9132,A,False,False,2024-09-18T15:25:34
SN063,M013,35.3721,%,False,False,2024-05-01T10:18:26
SN079,M029,268.312,RPM,False,False,2024-07-30T09:02:23
SN026,M026,14.7252,A,False,False,2024-04-14T06:11:11
SN044,M044,2770.2684,RPM,False,False,2024-12-04T21:21:45
SN070,M020,2807.9618,RPM,False,False,2024-01-12T23:14:18
SN041,M041,34.8625,°C,False,False,2024-11-20T23:23:33
SN095,M045,57.9106,A,True,True,2024-06-19T13:48:38
SN106,M006,8.6028,bar,False,False,2024-02-05T06:53:20
SN031,M031,24.4508,A,False,False,2024-09-12T07:07:57
SN017,M017,4.7484,mm/s,False,False,2024-04-16T09:32:01
SN003,M003,1641.4807,RPM,False,False,2024-02-10T00:29:49
SN080,M030,32.6026,%,False,False,2024-07-28T09:15:29
SN017,M017,5.329,mm/s,False,False,2024-05-04T05:51:40
SN080,M030,28.7924,%,False,False,2024-11-21T17:54:34
SN084,M034,1950.475,RPM,False,False,2024-08-30T04:16:21
SN015,M015,8.0095,bar,False,False,2024-05-29T17:31:33
SN020,M020,39.0359,A,False,False,2024-01-28T10:01:53
SN007,M007,15.1195,A,False,False,2024-05-04T02:11:19
SN069,M019,5.9122,bar,False,False,2024-03-09T03:06:40
SN010,M010,31.4297,%,False,False,2024-07-05T12:34:47
SN098,M048,20.5572,A,False,False,2024-09-14T20:36:10
SN109,M009,70.7866,%,False,False,2024-08-09T07:21:45
SN089,M039,5.5667,bar,False,False,2024-02-06T05:20:39
SN146,M046,74.6771,%,False,False,2024-08-30T18:28:15
SN139,M039,31.6564,°C,False,False,2024-09-19T20:18:04
SN005,M005,37.6699,A,False,False,2024-10-31T06:12:19
SN079,M029,1863.0593,RPM,False,False,2024-11-29T11:18:27
SN039,M039,42.9967,°C,False,False,2024-09-18T12:03:14
SN046,M046,535.2889,RPM,False,False,2024-06-08T06:30:58
SN049,M049,14.2456,A,False,False,2024-07-19T22:26:45
SN138,M038,77.8505,°C,False,False,2024-04-09T22:42:56
SN054,M004,1.8715,bar,False,False,2024-10-13T10:43:18
SN135,M035,74.8287,°C,False,False,2024-04-08T19:11:48
SN010,M010,70.831,%,False,False,2024-05-20T13:49:02
SN074,M024,2.8396,mm/s,False,False,2024-08-06T06:24:21
SN046,M046,1767.6332,RPM,False,False,2024-02-21T20:47:00
SN142,M042,59.3471,RPM,False,False,2024-04-14T11:09:18
SN053,M003,70.5965,°C,False,False,2024-08-12T07:47:14
SN089,M039,7.4525,bar,False,False,2024-08-05T06:22:51
SN134,M034,46.9631,A,False,False,2024-08-24T10:13:40
SN070,M020,2625.3153,RPM,False,False,2024-11-23T14:15:02
SN003,M003,1216.722,RPM,False,False,2024-12-17T04:45:12
SN109,M009,33.7242,%,False,False,2024-08-21T09:09:50
